source,target,relation,weight
"P051","P344","related_material","1"
"P052","P238","related_concept","4"
"P052","P425","related_concept","4"
"P052","P444","related_concept","4"
"P053","P054","related_method","4"
"P053","P055","related_method","4"
"P053","P066","related_method","3"
"P053","P068","related_method","4"
"P053","P077","related_method","3"
"P053","P078","related_method","3"
"P053","P087","related_method","3"
"P053","P089","related_method","4"
"P053","P092","related_method","3"
"P053","P095","related_method","4"
"P053","P104","related_method","3"
"P053","P148","related_method","4"
"P053","P225","related_method","3"
"P053","P289","related_method","3"
"P054","P055","related_method","5"
"P054","P056","related_method","3"
"P054","P058","related_method","3"
"P054","P060","related_method","3"
"P054","P066","related_method","3"
"P054","P078","related_method","3"
"P054","P079","related_method","3"
"P054","P087","related_method","4"
"P054","P089","related_method","4"
"P054","P092","related_method","3"
"P054","P095","related_method","4"
"P054","P104","related_method","3"
"P054","P148","related_method","3"
"P054","P224","related_method","3"
"P054","P289","related_method","3"
"P054","P333","related_method","3"
"P055","P066","related_method","3"
"P055","P087","related_method","3"
"P055","P089","related_method","4"
"P055","P092","related_method","3"
"P055","P095","related_method","4"
"P055","P104","related_method","3"
"P055","P148","related_method","3"
"P056","P057","related_method","3"
"P056","P058","related_method","4"
"P056","P062","related_method","4"
"P056","P063","related_method","3"
"P056","P066","related_method","3"
"P056","P068","related_method","3"
"P056","P087","related_method","3"
"P056","P101","related_method","3"
"P056","P128","related_method","4"
"P056","P140","related_method","3"
"P056","P148","related_method","3"
"P056","P156","related_method","3"
"P057","P101","related_method","3"
"P058","P060","related_method","3"
"P058","P066","related_method","3"
"P058","P087","related_method","3"
"P058","P092","related_method","3"
"P058","P101","related_method","3"
"P058","P104","related_method","3"
"P060","P062","related_method","3"
"P060","P089","related_method","3"
"P060","P092","related_method","3"
"P060","P095","related_method","3"
"P060","P104","related_method","5"
"P060","P308","related_method","3"
"P061","P088","related_material","3"
"P061","P229","related_material","2"
"P061","P242","related_material","2"
"P061","P337","related_material","2"
"P062","P068","related_method","3"
"P062","P095","related_method","3"
"P062","P099","related_method","3"
"P062","P140","related_method","3"
"P062","P148","related_method","3"
"P062","P239","related_method","3"
"P063","P066","related_method","3"
"P063","P078","related_method","3"
"P063","P087","related_method","3"
"P063","P128","related_method","3"
"P063","P156","related_method","4"
"P063","P225","related_method","3"
"P063","P226","related_method","4"
"P063","P351","related_method","3"
"P063","P378","related_method","3"
"P063","P398","related_method","3"
"P064","P075","related_material","1"
"P064","P085","related_material","1"
"P064","P156","related_material","1"
"P064","P190","related_material","1"
"P064","P336","related_material","1"
"P064","P352","related_material","2"
"P064","P398","related_concept","4"
"P064","P443","related_material","3"
"P066","P068","related_method","3"
"P066","P077","related_method","3"
"P066","P078","related_method","3"
"P066","P087","related_method","5"
"P066","P089","related_method","4"
"P066","P092","related_method","4"
"P066","P095","related_method","4"
"P066","P148","related_method","4"
"P066","P260","related_method","3"
"P066","P363","related_material","1"
"P066","P398","related_method","3"
"P066","P439","related_method","3"
"P066","P443","related_concept","4"
"P068","P077","related_method","3"
"P068","P085","related_concept","4"
"P068","P087","related_method","3"
"P068","P092","related_method","3"
"P068","P101","related_method","3"
"P068","P140","related_method","3"
"P068","P148","related_method","4"
"P068","P294","related_method","3"
"P069","P070","related_material","2"
"P069","P082","related_material","1"
"P069","P090","related_material","3"
"P069","P091","related_material","6"
"P069","P114","related_material","2"
"P069","P121","related_material","1"
"P069","P123","related_material","2"
"P069","P273","related_concept","4"
"P069","P282","related_material","2"
"P070","P075","related_material","1"
"P070","P090","related_material","3"
"P070","P139","related_material","1"
"P072","P073","related_material","3"
"P072","P075","related_material","2"
"P072","P088","related_material","2"
"P072","P190","related_material","2"
"P072","P235","related_material","3"
"P073","P163","related_material","1"
"P073","P235","related_material","2"
"P075","P085","related_material","1"
"P075","P088","related_material","2"
"P075","P090","related_material","2"
"P075","P094","related_material","1"
"P075","P112","related_material","1"
"P075","P116","related_material","1"
"P075","P121","related_material","2"
"P075","P129","related_material","2"
"P075","P156","related_material","1"
"P075","P169","related_material","1"
"P075","P190","related_material","3"
"P075","P199","related_material","1"
"P075","P229","related_material","1"
"P075","P235","related_material","3"
"P075","P243","related_material","1"
"P075","P246","related_material","1"
"P075","P251","related_material","1"
"P075","P336","related_material","1"
"P075","P448","related_material","1"
"P076","P094","related_material","2"
"P077","P092","related_method","3"
"P077","P128","related_method","3"
"P077","P148","related_method","4"
"P077","P289","related_method","3"
"P078","P087","related_method","4"
"P078","P089","related_method","3"
"P078","P095","related_method","3"
"P078","P225","related_method","3"
"P078","P238","related_material","1"
"P078","P260","related_method","3"
"P078","P340","related_material","1"
"P078","P351","related_method","3"
"P078","P450","related_material","1"
"P079","P087","related_method","3"
"P079","P089","related_method","3"
"P079","P095","related_method","3"
"P079","P439","related_method","3"
"P082","P254","related_material","1"
"P085","P088","related_material","2"
"P085","P100","related_material","1"
"P085","P119","related_material","1"
"P085","P156","related_material","1"
"P085","P168","related_material","1"
"P085","P169","related_material","1"
"P085","P190","related_material","2"
"P085","P229","related_material","3"
"P085","P233","related_material","1"
"P085","P244","related_material","1"
"P085","P294","related_material","1"
"P085","P323","related_concept","4"
"P085","P336","related_material","1"
"P085","P337","related_material","2"
"P085","P443","related_material","1"
"P085","P449","related_concept","5"
"P087","P089","related_method","4"
"P087","P092","related_method","3"
"P087","P095","related_method","4"
"P087","P148","related_method","3"
"P087","P260","related_method","3"
"P087","P398","related_method","3"
"P087","P439","related_method","3"
"P088","P090","related_material","2"
"P088","P119","related_material","1"
"P088","P121","related_material","1"
"P088","P169","related_material","1"
"P088","P209","related_material","2"
"P088","P229","related_material","3"
"P088","P235","related_material","2"
"P088","P242","related_material","2"
"P088","P243","related_material","2"
"P088","P244","related_material","2"
"P088","P246","related_material","2"
"P088","P251","related_material","1"
"P088","P265","related_material","2"
"P088","P273","related_material","1"
"P088","P337","related_material","2"
"P088","P354","related_material","2"
"P088","P371","related_material","2"
"P088","P376","related_material","2"
"P088","P448","related_material","1"
"P089","P092","related_method","3"
"P089","P095","related_method","6"
"P089","P099","related_method","3"
"P089","P104","related_method","4"
"P089","P148","related_method","3"
"P089","P234","related_material","1"
"P089","P260","related_method","3"
"P089","P299","related_method","3"
"P089","P431","related_material","1"
"P089","P437","related_material","1"
"P089","P440","related_material","1"
"P090","P091","related_material","3"
"P090","P094","related_material","3"
"P091","P093","related_material","1"
"P091","P115","related_material","2"
"P091","P116","related_material","1"
"P091","P117","related_material","2"
"P091","P143","related_material","2"
"P091","P229","related_material","1"
"P091","P282","related_material","2"
"P092","P095","related_method","3"
"P092","P101","related_method","3"
"P092","P104","related_method","4"
"P092","P148","related_method","4"
"P092","P294","related_method","3"
"P093","P129","related_material","1"
"P094","P397","related_material","2"
"P094","P448","related_material","1"
"P095","P099","related_method","4"
"P095","P104","related_method","4"
"P095","P129","related_material","1"
"P095","P148","related_method","4"
"P095","P162","related_method","3"
"P095","P260","related_method","3"
"P095","P299","related_method","3"
"P100","P229","related_material","1"
"P100","P294","related_material","1"
"P101","P104","related_method","3"
"P103","P105","related_material","4"
"P104","P118","related_method","3"
"P104","P128","related_method","4"
"P104","P136","related_method","3"
"P104","P143","related_method","3"
"P104","P234","related_concept","4"
"P104","P294","related_method","3"
"P104","P308","related_method","3"
"P104","P340","related_concept","4"
"P104","P365","related_concept","4"
"P104","P376","related_concept","6"
"P104","P450","related_concept","4"
"P107","P116","related_material","2"
"P108","P113","related_material","1"
"P108","P116","related_material","1"
"P108","P123","related_material","1"
"P108","P126","related_material","1"
"P108","P178","related_material","1"
"P108","P199","related_material","1"
"P109","P146","related_method","3"
"P110","P143","related_material","1"
"P111","P136","related_material","1"
"P112","P114","related_material","2"
"P112","P116","related_material","1"
"P112","P122","related_material","2"
"P112","P123","related_material","2"
"P112","P126","related_material","1"
"P112","P199","related_material","2"
"P113","P114","related_material","3"
"P113","P122","related_material","3"
"P113","P123","related_material","3"
"P113","P126","related_material","2"
"P113","P178","related_material","1"
"P113","P199","related_material","4"
"P113","P288","related_material","2"
"P114","P116","related_material","2"
"P114","P122","related_material","4"
"P114","P123","related_material","7"
"P114","P126","related_material","4"
"P114","P147","related_material","4"
"P114","P199","related_material","5"
"P115","P136","related_method","3"
"P116","P118","related_material","2"
"P116","P122","related_material","2"
"P116","P123","related_material","1"
"P116","P126","related_material","2"
"P116","P128","related_material","2"
"P116","P139","related_concept","4"
"P116","P143","related_concept","4"
"P116","P196","related_material","1"
"P116","P199","related_material","1"
"P116","P235","related_material","1"
"P116","P243","related_material","1"
"P116","P258","related_material","1"
"P116","P326","related_material","1"
"P116","P442","related_material","1"
"P117","P129","related_material","2"
"P117","P136","related_method","3"
"P117","P143","related_material","4"
"P117","P229","related_material","1"
"P118","P128","related_method","3"
"P119","P121","related_material","1"
"P119","P169","related_material","1"
"P119","P229","related_material","1"
"P119","P251","related_concept","4"
"P121","P126","related_material","1"
"P121","P128","related_material","1"
"P121","P169","related_material","1"
"P121","P178","related_material","1"
"P121","P190","related_material","1"
"P121","P199","related_material","1"
"P121","P206","related_material","1"
"P121","P229","related_material","1"
"P122","P123","related_material","5"
"P122","P126","related_material","2"
"P122","P147","related_material","2"
"P122","P199","related_material","4"
"P123","P126","related_material","3"
"P123","P147","related_material","4"
"P123","P199","related_material","6"
"P126","P140","related_concept","4"
"P126","P143","related_concept","4"
"P126","P190","related_material","1"
"P126","P199","related_material","3"
"P126","P206","related_material","1"
"P126","P304","related_material","1"
"P128","P136","related_method","3"
"P128","P156","related_method","4"
"P128","P265","related_method","4"
"P128","P284","related_method","3"
"P128","P289","related_method","3"
"P128","P371","related_method","4"
"P128","P446","related_method","3"
"P129","P143","related_material","2"
"P129","P190","related_material","4"
"P129","P229","related_material","2"
"P129","P235","related_material","2"
"P136","P143","related_method","3"
"P140","P148","related_method","3"
"P143","P229","related_material","1"
"P147","P199","related_material","2"
"P148","P289","related_method","3"
"P155","P308","related_material","2"
"P155","P344","related_material","1"
"P155","P449","related_material","1"
"P156","P190","related_material","1"
"P156","P222","related_concept","4"
"P156","P226","related_method","3"
"P156","P265","related_method","3"
"P156","P371","related_method","3"
"P156","P378","related_method","3"
"P156","P434","related_material","3"
"P156","P443","related_material","1"
"P156","P451","related_material","4"
"P157","P196","related_material","1"
"P157","P287","related_material","1"
"P161","P392","related_material","1"
"P162","P373","related_method","3"
"P162","P446","related_method","3"
"P163","P165","related_material","1"
"P164","P165","related_material","1"
"P164","P207","related_material","1"
"P164","P240","related_material","1"
"P164","P347","related_material","1"
"P164","P443","related_concept","4"
"P165","P240","related_material","1"
"P168","P233","related_material","1"
"P168","P266","related_concept","4"
"P168","P336","related_material","1"
"P168","P384","related_material","1"
"P168","P443","related_material","1"
"P169","P190","related_material","1"
"P169","P229","related_material","1"
"P178","P206","related_material","1"
"P181","P186","related_material","1"
"P188","P196","related_material","1"
"P188","P431","related_material","1"
"P190","P229","related_material","3"
"P190","P235","related_material","3"
"P190","P294","related_material","1"
"P190","P337","related_material","2"
"P190","P443","related_material","1"
"P193","P447","related_material","1"
"P195","P372","related_material","1"
"P195","P431","related_concept","4"
"P196","P235","related_material","2"
"P196","P243","related_material","1"
"P196","P258","related_material","1"
"P196","P288","related_material","2"
"P196","P340","related_material","1"
"P196","P431","related_material","1"
"P196","P439","related_material","1"
"P196","P440","related_material","1"
"P199","P206","related_material","1"
"P199","P304","related_material","2"
"P201","P251","related_material","1"
"P201","P448","related_material","1"
"P207","P347","related_material","1"
"P208","P212","related_material","1"
"P208","P228","related_material","1"
"P208","P249","related_material","1"
"P208","P254","related_material","1"
"P208","P331","related_material","1"
"P208","P333","related_material","1"
"P208","P352","related_material","1"
"P208","P367","related_material","1"
"P208","P414","related_material","1"
"P208","P422","related_material","1"
"P209","P246","related_material","2"
"P209","P268","related_material","1"
"P209","P298","related_material","1"
"P209","P354","related_material","2"
"P209","P376","related_material","2"
"P209","P448","related_material","1"
"P210","P346","related_material","1"
"P211","P362","related_material","1"
"P212","P228","related_material","1"
"P212","P249","related_material","1"
"P212","P254","related_material","1"
"P212","P331","related_material","1"
"P212","P333","related_material","1"
"P212","P352","related_material","1"
"P212","P358","related_concept","4"
"P212","P367","related_material","1"
"P212","P414","related_material","1"
"P212","P422","related_material","1"
"P216","P222","related_material","1"
"P219","P265","related_material","2"
"P219","P394","related_material","2"
"P219","P452","related_material","1"
"P220","P222","related_concept","4"
"P220","P362","related_concept","4"
"P222","P268","related_concept","4"
"P222","P362","related_concept","5"
"P222","P394","related_concept","4"
"P222","P398","related_concept","5"
"P222","P400","related_concept","4"
"P224","P226","related_method","4"
"P225","P226","related_method","3"
"P226","P378","related_method","3"
"P226","P435","related_method","3"
"P228","P249","related_material","1"
"P228","P254","related_material","1"
"P228","P331","related_material","1"
"P228","P333","related_material","1"
"P228","P352","related_material","1"
"P228","P367","related_material","1"
"P228","P414","related_material","1"
"P228","P422","related_material","1"
"P229","P242","related_material","3"
"P229","P243","related_concept","4"
"P229","P244","related_material","1"
"P229","P246","related_material","1"
"P229","P267","related_concept","4"
"P229","P273","related_material","1"
"P229","P294","related_material","1"
