paper_id,figure_or_table,content,key_observation,supported_conclusion,importance_level
P347,Fig. 6,,,,
P347,Fig. 3,,,,
P347,Fig. 5,,,,
P348,Fig. 6b,,,,
P348,Fig. 4,,,,
P348,Fig. 7b,,,,
P348,Fig. 7,,,,
P348,Fig. 4i,,,,
P348,Fig. 1a,,,,
P348,Fig. 3b,,,,
P348,Fig. 9,,,,
P348,Fig. 2,,,,
P348,Fig. 8,,,,
P348,Fig. 1b,,,,
P348,Fig. 1,,,,
P348,Fig. 7d,,,,
P348,Fig. 10,,,,
P348,Fig. 11,,,,
P348,Fig. 2l,,,,
P348,Fig. 3a,,,,
P348,Fig. 1c,,,,
P348,Fig. 7a,,,,
P348,Fig. 7c,,,,
P348,Fig. 11s,,,,
P348,Fig. 2j,,,,
P348,Fig. 8a,,,,
P348,Fig. 6a,,,,
P348,Fig. 7e,,,,
P348,Fig. 1d,,,,
P348,Fig. 1e,,,,
P348,Fig. 10a,,,,
P348,Fig. 6,,,,
P348,Fig. 8c,,,,
P348,Fig. 3,,,,
P348,Fig. 5,,,,
P349,Fig. 3,,,,
P349,Fig. 6b,,,,
P349,Fig. 4,,,,
P349,Fig. 4a,,,,
P349,Fig. 7,,,,
P349,Fig. 10b,,,,
P349,Fig. 9,,,,
P349,Fig. 2,,,,
P349,Fig. 8,,,,
P349,Fig. 1,,,,
P349,Fig. 7d,,,,
P349,Fig. 10,,,,
P349,Fig. 11,,,,
P349,Fig. 9b,,,,
P349,Fig. 4b,,,,
P349,Fig. 7c,,,,
P349,Fig. 8a,,,,
P349,Fig. 10c,,,,
P349,Fig. 6a,,,,
P349,Fig. 8b,,,,
P349,Fig. 10a,,,,
P349,Fig. 11e,,,,
P349,Fig. 6,,,,
P349,Fig. 9a,,,,
P349,Fig. 5,,,,
P350,Fig. 3,,,,
P350,Fig. 4,,,,
P350,Fig. 7,,,,
P350,Fig. 10b,,,,
P350,Fig. 9,,,,
P350,Fig. 2,,,,
P350,Fig. 8,,,,
P350,Fig. 1,,,,
P350,Fig. 10,,,,
P350,Fig. 5f,,,,
P350,Fig. 3a,,,,
P350,Fig. 9b,,,,
P350,Fig. 7a,,,,
P350,Fig. 7c,,,,
P350,Fig. 8a,,,,
P350,Fig. 10c,,,,
P350,Fig. 6,,,,
P350,Fig. 5b,,,,
P350,Fig. 9a,,,,
P350,Fig. 5,,,,
P351,Fig. 2f,,,,
P351,Fig. 4,,,,
P351,Fig. 2,,,,
P351,Fig. 1,,,,
P351,Fig. 4i,,,,
P351,Fig. 3,,,,
P352,Fig. 4,,,,
P352,Fig. 3,,,,
P352,Fig. 1,,,,
P352,Fig. 2,,,,
P353,Fig. 3a,,,,
P353,Fig. 2b,,,,
P353,Fig. 2,,,,
P353,Fig. 4,,,,
P353,Fig. 1,,,,
P353,Fig. 7,,,,
P353,Fig. 3b,,,,
P353,Fig. 6,,,,
P353,Fig. 5a,,,,
P353,Fig. 3,,,,
P353,Fig. 2a,,,,
P353,Fig. 5,,,,
P354,Fig. 6b,,,,
P354,Fig. 2,,,,
P354,Fig. 4,,,,
P354,Fig. 1,,,,
P354,Fig. 7,,,,
P354,Fig. 6,,,,
P354,Fig. 3,,,,
P354,Fig. 6a,,,,
P354,Fig. 5,,,,
P355,Fig. 4d,,,,
P355,Fig. 2d,,,,
P355,Fig. 2b,,,,
P355,Fig. 4a,,,,
P355,Fig. 4,,,,
P355,Fig. 3g,,,,
P355,Fig. 4i,,,,
P355,Fig. 3e,,,,
P355,Fig. 1a,,,,
P355,Fig. 3b,,,,
P355,Fig. 5c,,,,
P355,Fig. 4f,,,,
P355,Fig. 2,,,,
P355,Fig. 4g,,,,
P355,Fig. 1,,,,
P355,Fig. 5a,,,,
P355,Fig. 2g,,,,
P355,Fig. 3c,,,,
P355,Fig. 2e,,,,
P355,Fig. 3a,,,,
P355,Fig. 4e,,,,
P355,Fig. 1c,,,,
P355,Fig. 4h,,,,
P355,Fig. 3f,,,,
P355,Fig. 1d,,,,
P355,Fig. 3d,,,,
P355,Fig. 5b,,,,
P355,Fig. 3,,,,
P355,Fig. 2a,,,,
P355,Fig. 5,,,,
P356,Fig. 2d,,,,
P356,Fig. 2,,,,
P356,Fig. 4,,,,
P356,Fig. 3i,,,,
P356,Fig. 8,,,,
P356,Fig. 1,,,,
P356,Fig. 7,,,,
P356,Fig. 9i,,,,
P356,Fig. 12a,,,,
P356,Fig. 6,,,,
P356,Fig. 3,,,,
P356,Fig. 9,,,,
P356,Fig. 12,,,,
P356,Fig. 10,,,,
P356,Fig. 12b,,,,
P356,Fig. 11,,,,
P356,Fig. 5,,,,
P357,Fig. 4d,,,,
P357,Fig. 2,,,,
P357,Fig. 4,,,,
P357,Fig. 3s,,,,
P357,Fig. 1,,,,
P357,Fig. 3,,,,
P358,Fig. 1,,,,
P359,Fig. 3c,,,,
P359,Fig. 1d,,,,
P359,Fig. 2b,,,,
P359,Fig. 1h,,,,
P359,Fig. 2,,,,
P359,Fig. 3i,,,,
P359,Fig. 4,,,,
P359,Fig. 1b,,,,
P359,Fig. 1,,,,
P359,Fig. 7,,,,
P359,Fig. 1a,,,,
P359,Fig. 6,,,,
P359,Fig. 7a,,,,
P359,Fig. 3,,,,
P359,Fig. 2a,,,,
P359,Fig. 5,,,,
P360,Fig. 4,,,,
P360,Fig. 2,,,,
P360,Fig. 1,,,,
P360,Fig. 1r,,,,
P360,Fig. 6,,,,
P360,Fig. 3,,,,
P360,Fig. 5,,,,
P361,Fig. 6b,,,,
P361,Fig. 6d,,,,
P361,Fig. 4,,,,
P361,Fig. 4a,,,,
P361,Fig. 7b,,,,
P361,Fig. 3s,,,,
P361,Fig. 7,,,,
P361,Fig. 1a,,,,
P361,Fig. 6c,,,,
P361,Fig. 5c,,,,
P361,Fig. 2,,,,
P361,Fig. 8,,,,
P361,Fig. 1,,,,
P361,Fig. 6g,,,,
P361,Fig. 5a,,,,
P361,Fig. 1c,,,,
P361,Fig. 6f,,,,
P361,Fig. 7a,,,,
P361,Fig. 6a,,,,
P361,Fig. 1d,,,,
P361,Fig. 6e,,,,
P361,Fig. 6,,,,
P361,Fig. 5b,,,,
P361,Fig. 3,,,,
P361,Fig. 4c,,,,
P361,Fig. 2a,,,,
P361,Fig. 5,,,,
P362,Fig. 2,,,,
P362,Fig. 1,,,,
P362,Fig. 3,,,,
P363,Fig. 4b,,,,
P363,Fig. 2,,,,
P363,Fig. 4,,,,
P363,Fig. 8,,,,
P363,Fig. 1,,,,
P363,Fig. 7,,,,
P363,Fig. 6,,,,
P363,Fig. 3,,,,
P363,Fig. 9,,,,
P363,Fig. 1s,,,,
P363,Fig. 5,,,,
P364,Fig. 6b,,,,
P364,Fig. 2b,,,,
P364,Fig. 4,,,,
P364,Fig. 7b,,,,
P364,Fig. 7,,,,
P364,Fig. 9,,,,
P364,Fig. 5c,,,,
P364,Fig. 2,,,,
P364,Fig. 8,,,,
P364,Fig. 1,,,,
P364,Fig. 5e,,,,
P364,Fig. 7d,,,,
P364,Fig. 10,,,,
P364,Fig. 8i,,,,
P364,Fig. 7a,,,,
P364,Fig. 7c,,,,
P364,Fig. 8a,,,,
P364,Fig. 2a,,,,
P364,Fig. 6,,,,
P364,Fig. 8c,,,,
P364,Fig. 5b,,,,
P364,Fig. 3,,,,
P364,Fig. 6c,,,,
P364,Fig. 5,,,,
P365,Fig. 19,,,,
P366,Fig. 3,,,,
P366,Fig. 4d,,,,
P366,Fig. 15,,,,
P366,Fig. 16a,,,,
P366,Fig. 4a,,,,
P366,Fig. 4,,,,
P366,Fig. 7,,,,
P366,Fig. 9,,,,
P366,Fig. 12b,,,,
P366,Fig. 13,,,,
P366,Fig. 2,,,,
P366,Fig. 8,,,,
P366,Fig. 14,,,,
P366,Fig. 1,,,,
P366,Fig. 11c,,,,
P366,Fig. 10,,,,
P366,Fig. 11,,,,
P366,Fig. 9b,,,,
P366,Fig. 4b,,,,
P366,Fig. 12,,,,
P366,Fig. 9c,,,,
P366,Fig. 16,,,,
P366,Fig. 11a,,,,
P366,Fig. 16b,,,,
P366,Fig. 12a,,,,
P366,Fig. 6,,,,
P366,Fig. 16c,,,,
P366,Fig. 9a,,,,
P366,Fig. 5,,,,
P367,Fig. 2,,,,
P367,Fig. 4,,,,
P367,Fig. 1,,,,
P367,Fig. 6,,,,
P367,Fig. 3,,,,
P367,Fig. 5,,,,
P368,Fig. 3a,,,,
P368,Fig. 4d,,,,
P368,Fig. 4b,,,,
P368,Fig. 4e,,,,
P368,Fig. 2b,,,,
P368,Fig. 4f,,,,
P368,Fig. 2,,,,
P368,Fig. 2c,,,,
P368,Fig. 1b,,,,
P368,Fig. 1c,,,,
P368,Fig. 1,,,,
P368,Fig. 4,,,,
P368,Fig. 4a,,,,
P368,Fig. 1a,,,,
P368,Fig. 3b,,,,
P368,Fig. 3,,,,
P368,Fig. 4c,,,,
P368,Fig. 2a,,,,
P369,Fig. 10,,,,
P369,Fig. 2,,,,
P369,Fig. 4,,,,
P369,Fig. 8,,,,
P369,Fig. 11,,,,
P369,Fig. 1,,,,
P369,Fig. 7,,,,
P369,Fig. 6,,,,
P369,Fig. 3,,,,
P369,Fig. 9,,,,
P369,Fig. 12,,,,
P369,Fig. 9s,,,,
P369,Fig. 2a,,,,
P369,Fig. 5,,,,
P370,Fig. 2,,,,
P370,Fig. 4,,,,
P370,Fig. 8,,,,
P370,Fig. 1,,,,
P370,Fig. 7,,,,
P370,Fig. 6,,,,
P370,Fig. 3,,,,
P370,Fig. 9,,,,
P370,Fig. 12,,,,
P370,Fig. 10,,,,
P370,Fig. 11,,,,
P370,Fig. 5,,,,
P371,Fig. 2h,,,,
P371,Fig. 4f,,,,
P371,Fig. 1b,,,,
P371,Fig. 1c,,,,
P371,Fig. 3e,,,,
P371,Fig. 1g,,,,
P372,Fig. 2,,,,
P372,Fig. 4,,,,
P372,Fig. 1,,,,
P372,Fig. 3,,,,
P372,Fig. 5,,,,
P373,Fig. 4d,,,,
P373,Fig. 6b,,,,
P373,Fig. 2b,,,,
P373,Fig. 6d,,,,
P373,Fig. 4a,,,,
P373,Fig. 4,,,,
P373,Fig. 5d,,,,
P373,Fig. 4i,,,,
P373,Fig. 5g,,,,
P373,Fig. 3e,,,,
P373,Fig. 1a,,,,
P373,Fig. 3b,,,,
P373,Fig. 6i,,,,
P373,Fig. 6k,,,,
P373,Fig. 5c,,,,
P373,Fig. 4f,,,,
P373,Fig. 2,,,,
P373,Fig. 1b,,,,
P373,Fig. 4g,,,,
P373,Fig. 1,,,,
P373,Fig. 5e,,,,
P373,Fig. 6g,,,,
P373,Fig. 5a,,,,
P373,Fig. 2g,,,,
P373,Fig. 5f,,,,
P373,Fig. 3c,,,,
P373,Fig. 3a,,,,
P373,Fig. 4b,,,,
P373,Fig. 4e,,,,
P373,Fig. 2c,,,,
P373,Fig. 1c,,,,
P373,Fig. 6h,,,,
P373,Fig. 6f,,,,
P373,Fig. 4h,,,,
P373,Fig. 6a,,,,
P373,Fig. 1d,,,,
P373,Fig. 2h,,,,
P373,Fig. 6e,,,,
P373,Fig. 1e,,,,
P373,Fig. 3d,,,,
P373,Fig. 6,,,,
P373,Fig. 5b,,,,
P373,Fig. 3,,,,
P373,Fig. 6c,,,,
P373,Fig. 5,,,,
P374,Fig. 1d,,,,
P374,Fig. 2,,,,
P374,Fig. 4,,,,
P374,Fig. 1c,,,,
P374,Fig. 8,,,,
P374,Fig. 1,,,,
P374,Fig. 7,,,,
P374,Fig. 8s,,,,
P374,Fig. 1a,,,,
P374,Fig. 6,,,,
P374,Fig. 3,,,,
P374,Fig. 9,,,,
P374,Fig. 10,,,,
P374,Fig. 11,,,,
P374,Fig. 5,,,,
P375,Fig. 3a,,,,
P375,Fig. 6b,,,,
P375,Fig. 2,,,,
P375,Fig. 4,,,,
P375,Fig. 8,,,,
P375,Fig. 10a,,,,
P375,Fig. 1,,,,
P375,Fig. 7,,,,
P375,Fig. 10g,,,,
P375,Fig. 6,,,,
P375,Fig. 5a,,,,
P375,Fig. 5b,,,,
P375,Fig. 3,,,,
P375,Fig. 9,,,,
P375,Fig. 10,,,,
P375,Fig. 10h,,,,
P375,Fig. 6c,,,,
P375,Fig. 5,,,,
P376,Fig. 2,,,,
P376,Fig. 1,,,,
P376,Fig. 3,,,,
P377,Fig. 2,,,,
P377,Fig. 2s,,,,
P377,Fig. 4,,,,
P377,Fig. 8,,,,
P377,Fig. 1,,,,
P377,Fig. 7,,,,
P377,Fig. 9t,,,,
P377,Fig. 1a,,,,
P377,Fig. 6,,,,
P377,Fig. 3,,,,
P377,Fig. 9,,,,
P377,Fig. 10,,,,
P377,Fig. 11,,,,
P377,Fig. 5,,,,
P378,Fig. 2,,,,
P378,Fig. 4,,,,
P378,Fig. 1,,,,
P378,Fig. 3,,,,
P379,Fig. 3c,,,,
P379,Fig. 3a,,,,
P379,Fig. 4b,,,,
P379,Fig. 2b,,,,
P379,Fig. 2,,,,
P379,Fig. 4a,,,,
P379,Fig. 1b,,,,
P379,Fig. 1c,,,,
P379,Fig. 1,,,,
P379,Fig. 4,,,,
P379,Fig. 1a,,,,
P379,Fig. 3b,,,,
P379,Fig. 5a,,,,
P379,Fig. 5b,,,,
P379,Fig. 3,,,,
P379,Fig. 4c,,,,
P379,Fig. 2a,,,,
P379,Fig. 5,,,,
P380,Fig. 15,,,,
P380,Fig. 18c,,,,
P380,Fig. 6b,,,,
P380,Fig. 20d,,,,
P380,Fig. 23d,,,,
P380,Fig. 25,,,,
P380,Fig. 26b,,,,
P380,Fig. 4,,,,
P380,Fig. 7b,,,,
P380,Fig. 7,,,,
P380,Fig. 1a,,,,
P380,Fig. 17,,,,
P380,Fig. 9,,,,
P380,Fig. 18,,,,
P380,Fig. 13,,,,
P380,Fig. 2,,,,
P380,Fig. 8,,,,
P380,Fig. 1b,,,,
P380,Fig. 14,,,,
P380,Fig. 1,,,,
P380,Fig. 14c,,,,
P380,Fig. 21,,,,
P380,Fig. 27,,,,
P380,Fig. 23,,,,
P380,Fig. 10,,,,
P380,Fig. 11,,,,
P380,Fig. 9b,,,,
P380,Fig. 19,,,,
P380,Fig. 1c,,,,
P380,Fig. 20,,,,
P380,Fig. 23b,,,,
P380,Fig. 10c,,,,
P380,Fig. 12,,,,
P380,Fig. 24,,,,
P380,Fig. 6a,,,,
P380,Fig. 16,,,,
P380,Fig. 17b,,,,
P380,Fig. 28,,,,
P380,Fig. 23e,,,,
P380,Fig. 22,,,,
P380,Fig. 6,,,,
P380,Fig. 26,,,,
P380,Fig. 3,,,,
P380,Fig. 23c,,,,
P380,Fig. 5,,,,
P381,Fig. 3a,,,,
P381,Fig. 6b,,,,
P381,Fig. 4b,,,,
P381,Fig. 2,,,,
P381,Fig. 2s,,,,
P381,Fig. 4,,,,
P381,Fig. 4a,,,,
P381,Fig. 1,,,,
P381,Fig. 7,,,,
P381,Fig. 8,,,,
P381,Fig. 6,,,,
P381,Fig. 7i,,,,
P381,Fig. 3,,,,
P381,Fig. 6a,,,,
P381,Fig. 6c,,,,
P381,Fig. 5,,,,
P382,Fig. 2,,,,
P382,Fig. 4,,,,
P382,Fig. 1,,,,
P382,Fig. 1a,,,,
P382,Fig. 3,,,,
P382,Fig. 12,,,,
P382,Fig. 5,,,,
P383,Fig. 3,,,,
P383,Fig. 4,,,,
P383,Fig. 4a,,,,
P383,Fig. 7,,,,
P383,Fig. 10b,,,,
P383,Fig. 1a,,,,
P383,Fig. 3b,,,,
P383,Fig. 12c,,,,
P383,Fig. 9,,,,
P383,Fig. 12b,,,,
P383,Fig. 2,,,,
P383,Fig. 8,,,,
P383,Fig. 1b,,,,
P383,Fig. 1,,,,
P383,Fig. 5a,,,,
P383,Fig. 10,,,,
P383,Fig. 11,,,,
P383,Fig. 3a,,,,
P383,Fig. 4b,,,,
P383,Fig. 1c,,,,
P383,Fig. 12,,,,
P383,Fig. 12a,,,,
P383,Fig. 10a,,,,
P383,Fig. 6,,,,
P383,Fig. 9a,,,,
P383,Fig. 5,,,,
P384,Fig. 2,,,,
P384,Fig. 4,,,,
P384,Fig. 1,,,,
P384,Fig. 3,,,,
P384,Fig. 5,,,,
P385,Fig. 4d,,,,
P385,Fig. 6b,,,,
P385,Fig. 2b,,,,
P385,Fig. 6d,,,,
P385,Fig. 4a,,,,
P385,Fig. 4,,,,
P385,Fig. 5d,,,,
P385,Fig. 4i,,,,
P385,Fig. 5g,,,,
P385,Fig. 3e,,,,
P385,Fig. 1a,,,,
P385,Fig. 3b,,,,
P385,Fig. 6i,,,,
P385,Fig. 6k,,,,
P385,Fig. 5c,,,,
P385,Fig. 4f,,,,
P385,Fig. 2,,,,
P385,Fig. 1b,,,,
P385,Fig. 4g,,,,
P385,Fig. 1,,,,
P385,Fig. 5e,,,,
P385,Fig. 6g,,,,
P385,Fig. 5a,,,,
P385,Fig. 2g,,,,
P385,Fig. 5f,,,,
P385,Fig. 3c,,,,
P385,Fig. 3a,,,,
P385,Fig. 4b,,,,
P385,Fig. 4e,,,,
P385,Fig. 2c,,,,
P385,Fig. 1c,,,,
P385,Fig. 6h,,,,
P385,Fig. 6f,,,,
P385,Fig. 4h,,,,
P385,Fig. 6a,,,,
P385,Fig. 1d,,,,
P385,Fig. 2h,,,,
P385,Fig. 6e,,,,
P385,Fig. 1e,,,,
P385,Fig. 3d,,,,
P385,Fig. 6,,,,
P385,Fig. 5b,,,,
P385,Fig. 3,,,,
P385,Fig. 6c,,,,
P385,Fig. 5,,,,
P386,Fig. 2d,,,,
P386,Fig. 4,,,,
P386,Fig. 4a,,,,
P386,Fig. 7,,,,
P386,Fig. 1a,,,,
P386,Fig. 3b,,,,
P386,Fig. 2,,,,
P386,Fig. 1,,,,
P386,Fig. 2g,,,,
P386,Fig. 7d,,,,
P386,Fig. 7g,,,,
P386,Fig. 3c,,,,
P386,Fig. 3a,,,,
P386,Fig. 4b,,,,
P386,Fig. 7a,,,,
P386,Fig. 6,,,,
P386,Fig. 3,,,,
P386,Fig. 4c,,,,
P386,Fig. 6c,,,,
P386,Fig. 5,,,,
P387,Fig. 60616,,,,
P387,Fig. 2,,,,
P387,Fig. 4,,,,
P387,Fig. 1,,,,
P387,Fig. 6,,,,
P387,Fig. 3,,,,
P387,Fig. 5,,,,
P388,Fig. 6s,,,,
P388,Fig. 2,,,,
P388,Fig. 4,,,,
P388,Fig. 3s,,,,
P388,Fig. 1,,,,
P388,Fig. 7,,,,
P388,Fig. 6,,,,
P388,Fig. 3,,,,
P388,Fig. 5,,,,
P389,Fig. 2,,,,
P389,Fig. 4,,,,
P389,Fig. 1,,,,
P389,Fig. 6,,,,
P389,Fig. 3,,,,
P389,Fig. 11,,,,
P389,Fig. 5,,,,
P390,Fig. 4a,,,,
P390,Fig. 4,,,,
P390,Fig. 3e,,,,
P390,Fig. 1a,,,,
P390,Fig. 3b,,,,
P390,Fig. 4f,,,,
P390,Fig. 2,,,,
P390,Fig. 1b,,,,
P390,Fig. 1,,,,
P390,Fig. 3c,,,,
P390,Fig. 3a,,,,
P390,Fig. 4e,,,,
P390,Fig. 2c,,,,
P390,Fig. 3f,,,,
P390,Fig. 1e,,,,
P390,Fig. 3d,,,,
P390,Fig. 3,,,,
P390,Fig. 4c,,,,
P390,Fig. 2a,,,,
P391,Fig. 3,,,,
P391,Fig. 4,,,,
P391,Fig. 4a,,,,
P391,Fig. 7,,,,
P391,Fig. 10b,,,,
P391,Fig. 1a,,,,
P391,Fig. 3b,,,,
P391,Fig. 12c,,,,
P391,Fig. 9,,,,
P391,Fig. 12b,,,,
P391,Fig. 2,,,,
P391,Fig. 8,,,,
P391,Fig. 1b,,,,
P391,Fig. 1,,,,
P391,Fig. 5a,,,,
P391,Fig. 10,,,,
P391,Fig. 11,,,,
P391,Fig. 3a,,,,
P391,Fig. 4b,,,,
P391,Fig. 1c,,,,
P391,Fig. 12,,,,
P391,Fig. 12a,,,,
P391,Fig. 10a,,,,
P391,Fig. 6,,,,
P391,Fig. 9a,,,,
P391,Fig. 5,,,,
P392,Fig. 2,,,,
P392,Fig. 4,,,,
P392,Fig. 8,,,,
P392,Fig. 1,,,,
P392,Fig. 7,,,,
P392,Fig. 6,,,,
P392,Fig. 3,,,,
P392,Fig. 5,,,,
P393,Fig. 2,,,,
P393,Fig. 4,,,,
P393,Fig. 1,,,,
P393,Fig. 3,,,,
P393,Fig. 5,,,,
P394,Fig. 4f,,,,
P394,Fig. 2,,,,
P394,Fig. 4a,,,,
P394,Fig. 4,,,,
P394,Fig. 1,,,,
P394,Fig. 7,,,,
P394,Fig. 6,,,,
P394,Fig. 3,,,,
P394,Fig. 5,,,,
P395,Fig. 2,,,,
P395,Fig. 4,,,,
P395,Fig. 8,,,,
P395,Fig. 1,,,,
P395,Fig. 7,,,,
P395,Fig. 6,,,,
P395,Fig. 3,,,,
P395,Fig. 9,,,,
P395,Fig. 10,,,,
P395,Fig. 5,,,,
P396,Fig. 4,,,,
P396,Fig. 4a,,,,
P396,Fig. 7b,,,,
P396,Fig. 7,,,,
P396,Fig. 3b,,,,
P396,Fig. 9,,,,
P396,Fig. 12b,,,,
P396,Fig. 9a,,,,
P396,Fig. 13,,,,
P396,Fig. 2,,,,
P396,Fig. 8,,,,
P396,Fig. 1b,,,,
P396,Fig. 1,,,,
P396,Fig. 10,,,,
P396,Fig. 11,,,,
P396,Fig. 5f,,,,
P396,Fig. 9b,,,,
P396,Fig. 4b,,,,
P396,Fig. 7a,,,,
P396,Fig. 8a,,,,
P396,Fig. 12,,,,
P396,Fig. 8b,,,,
P396,Fig. 11a,,,,
P396,Fig. 12a,,,,
P396,Fig. 6,,,,
P396,Fig. 7i,,,,
P396,Fig. 3,,,,
P396,Fig. 4c,,,,
P396,Fig. 2a,,,,
P396,Fig. 5,,,,
P397,Fig. 6b,,,,
P397,Fig. 4,,,,
P397,Fig. 4a,,,,
P397,Fig. 7b,,,,
P397,Fig. 5d,,,,
P397,Fig. 7,,,,
P397,Fig. 8s,,,,
P397,Fig. 2,,,,
P397,Fig. 8,,,,
P397,Fig. 1,,,,
P397,Fig. 5a,,,,
P397,Fig. 3c,,,,
P397,Fig. 3a,,,,
P397,Fig. 7a,,,,
P397,Fig. 6a,,,,
P397,Fig. 6,,,,
P397,Fig. 3,,,,
P397,Fig. 6c,,,,
P397,Fig. 5,,,,
P398,Fig. 2,,,,
P398,Fig. 4,,,,
P398,Fig. 1,,,,
P398,Fig. 5s,,,,
P398,Fig. 3,,,,
P398,Fig. 1s,,,,
P398,Fig. 5,,,,
P399,Fig. 3c,,,,
P399,Fig. 1d,,,,
P399,Fig. 3a,,,,
P399,Fig. 2,,,,
P399,Fig. 2c,,,,
P399,Fig. 4,,,,
P399,Fig. 4a,,,,
P399,Fig. 1,,,,
P399,Fig. 3b,,,,
P399,Fig. 3,,,,
P399,Fig. 2a,,,,
P399,Fig. 5,,,,
P400,Fig. 2,,,,
P400,Fig. 2s,,,,
P400,Fig. 4,,,,
P400,Fig. 8,,,,
P400,Fig. 1,,,,
P400,Fig. 6t,,,,
P400,Fig. 7,,,,
P400,Fig. 6,,,,
P400,Fig. 3,,,,
P400,Fig. 9,,,,
P400,Fig. 10,,,,
P400,Fig. 11,,,,
P400,Fig. 5,,,,
P401,Fig. 3a,,,,
P401,Fig. 6s,,,,
P401,Fig. 4b,,,,
P401,Fig. 2b,,,,
P401,Fig. 2,,,,
P401,Fig. 4,,,,
P401,Fig. 1b,,,,
P401,Fig. 2c,,,,
P401,Fig. 1,,,,
P401,Fig. 4a,,,,
P401,Fig. 1a,,,,
P401,Fig. 3b,,,,
P401,Fig. 6,,,,
P401,Fig. 5b,,,,
P401,Fig. 3,,,,
P401,Fig. 2a,,,,
P401,Fig. 5,,,,
P402,Fig. 2,,,,
P402,Fig. 2c,,,,
P402,Fig. 1,,,,
P402,Fig. 2i,,,,
P402,Fig. 3,,,,
P402,Fig. 9,,,,
P403,Fig. 4d,,,,
P403,Fig. 6b,,,,
P403,Fig. 2d,,,,
P403,Fig. 2b,,,,
P403,Fig. 4,,,,
P403,Fig. 4a,,,,
P403,Fig. 7,,,,
P403,Fig. 3b,,,,
P403,Fig. 6c,,,,
P403,Fig. 5c,,,,
P403,Fig. 4f,,,,
P403,Fig. 2,,,,
P403,Fig. 8,,,,
P403,Fig. 4g,,,,
P403,Fig. 1,,,,
P403,Fig. 5a,,,,
P403,Fig. 1i,,,,
P403,Fig. 3c,,,,
P403,Fig. 3a,,,,
P403,Fig. 4e,,,,
P403,Fig. 4b,,,,
P403,Fig. 2c,,,,
P403,Fig. 7a,,,,
P403,Fig. 7c,,,,
P403,Fig. 6a,,,,
P403,Fig. 6,,,,
P403,Fig. 5b,,,,
P403,Fig. 3,,,,
P403,Fig. 4c,,,,
P403,Fig. 2a,,,,
P403,Fig. 5,,,,
P404,Fig. 2,,,,
P404,Fig. 4,,,,
P404,Fig. 3i,,,,
P404,Fig. 8,,,,
P404,Fig. 1,,,,
P404,Fig. 7,,,,
P404,Fig. 6,,,,
P404,Fig. 3,,,,
P404,Fig. 6i,,,,
P404,Fig. 9,,,,
P404,Fig. 5,,,,
P405,Fig. 4d,,,,
P405,Fig. 2d,,,,
P405,Fig. 2b,,,,
P405,Fig. 4,,,,
P405,Fig. 4a,,,,
P405,Fig. 5d,,,,
P405,Fig. 1a,,,,
P405,Fig. 5c,,,,
P405,Fig. 2,,,,
P405,Fig. 1,,,,
P405,Fig. 27,,,,
P405,Fig. 5a,,,,
P405,Fig. 2e,,,,
P405,Fig. 4b,,,,
P405,Fig. 19,,,,
P405,Fig. 2c,,,,
P405,Fig. 1c,,,,
P405,Fig. 24,,,,
P405,Fig. 30d,,,,
P405,Fig. 6,,,,
P405,Fig. 5b,,,,
P405,Fig. 3,,,,
P405,Fig. 4c,,,,
P405,Fig. 2a,,,,
P405,Fig. 5,,,,
P406,Fig. 2,,,,
P406,Fig. 4,,,,
P406,Fig. 3g,,,,
P406,Fig. 1,,,,
P406,Fig. 7,,,,
P406,Fig. 5,,,,
P406,Fig. 6,,,,
P406,Fig. 3,,,,
P406,Fig. 6i,,,,
P406,Fig. 4r,,,,
P407,Fig. 2,,,,
P407,Fig. 4,,,,
P407,Fig. 1,,,,
P407,Fig. 7,,,,
P407,Fig. 6,,,,
P407,Fig. 3,,,,
P407,Fig. 5,,,,
P408,Fig. 2,,,,
P408,Fig. 4,,,,
P408,Fig. 1,,,,
P408,Fig. 3,,,,
P408,Fig. 5,,,,
P409,Fig. 2d,,,,
P409,Fig. 2b,,,,
P409,Fig. 4,,,,
P409,Fig. 4a,,,,
P409,Fig. 7,,,,
P409,Fig. 5d,,,,
P409,Fig. 5g,,,,
P409,Fig. 3b,,,,
P409,Fig. 9,,,,
P409,Fig. 4f,,,,
P409,Fig. 2,,,,
P409,Fig. 8,,,,
P409,Fig. 1,,,,
P409,Fig. 5e,,,,
P409,Fig. 5a,,,,
P409,Fig. 2g,,,,
P409,Fig. 10,,,,
P409,Fig. 5f,,,,
P409,Fig. 3c,,,,
P409,Fig. 2e,,,,
P409,Fig. 3a,,,,
P409,Fig. 4e,,,,
P409,Fig. 2c,,,,
P409,Fig. 6,,,,
P409,Fig. 5b,,,,
P409,Fig. 3,,,,
P409,Fig. 4c,,,,
P409,Fig. 2a,,,,
P409,Fig. 5,,,,
P410,Fig. 4d,,,,
P410,Fig. 2d,,,,
P410,Fig. 2b,,,,
P410,Fig. 4a,,,,
P410,Fig. 4,,,,
P410,Fig. 3b,,,,
P410,Fig. 9,,,,
P410,Fig. 13,,,,
P410,Fig. 8,,,,
P410,Fig. 2,,,,
P410,Fig. 1b,,,,
P410,Fig. 1,,,,
P410,Fig. 10,,,,
P410,Fig. 11,,,,
P410,Fig. 3c,,,,
P410,Fig. 3a,,,,
